ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficConditionNearby_numeric,Price
17717,Shopping,1920,26.15050395,91.73353109,1369,bike,average,5,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,12.513020833333332
1973,BHMBCCTHL01,387,26.14449459,91.73620513,333,car,average,4,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,12.160465116279068
3285,BHMEURBRD01,470,26.14901995,91.7395035,370,bike,average,4,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,12.087234042553192
16405,Others-CCCPS98,3103,26.14749998,91.72797778,924,car,average,5,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,11.097776345472123
8533,Broad Street,690,26.13795775,91.74099445,543,car,average,5,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,11.586956521739129
4597,BHMMBMMBX01,687,20.0000347,78.00000286,415,car,average,4,0,11-11-2016,14:27:00,2016-11-11 14:27:00,2,11.904075691411936
662,BHMBCCMKT01,577,26.14453614,91.73617216,162,bike,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.080762564991335
1974,BHMBCCTHL01,387,26.14449459,91.73620513,334,car,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.663049095607235
13782,Others-CCCPS202,2937,26.14749053,91.72799688,1152,car,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.19223697650664
3286,BHMEURBRD01,470,26.14901995,91.7395035,354,truck,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.553191489361703
9846,Others-CCCPS105a,2009,26.14747299,91.72804914,1111,bike,average,4,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.853011448481832
17718,Shopping,1920,26.15050395,91.73353109,1307,car,average,4,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.980729166666666
5910,BHMNCPHST01,1200,26.14001386,91.73099967,689,truck,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.374166666666667
15094,Others-CCCPS8,1322,26.14754886,91.72799519,732,cycle,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.353706505295007
11158,Others-CCCPS119a,2803,26.14754061,91.72797041,517,car,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,10.984445237245808
4598,BHMMBMMBX01,687,20.0000347,78.00000286,379,car,high,4,0,11-11-2016,15:00:00,2016-11-11 15:00:00,3,11.851673944687045
12470,Others-CCCPS135a,3883,26.14749943,91.72800489,2655,car,high,6,0,11-11-2016,15:00:00,2016-11-11 15:00:00,3,12.983749678083957
16406,Others-CCCPS98,3103,26.14749998,91.72797778,862,car,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,11.077795681598452
8534,Broad Street,690,26.13795775,91.74099445,517,car,average,4,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,12.049275362318841
7222,BHMNCPNST01,485,26.14004753,91.73097233,300,car,average,3,0,11-11-2016,15:00:00,2016-11-11 15:00:00,2,12.418556701030928
8535,Broad Street,690,26.13795775,91.74099445,502,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.52753623188406
17719,Shopping,1920,26.15050395,91.73353109,1205,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.427604166666667
11159,Others-CCCPS119a,2803,26.14754061,91.72797041,481,bike,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,10.97160185515519
9847,Others-CCCPS105a,2009,26.14747299,91.72804914,1042,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.31866600298656
7223,BHMNCPNST01,485,26.14004753,91.73097233,282,car,average,4,0,11-11-2016,15:34:00,2016-11-11 15:34:00,2,11.881443298969073
13783,Others-CCCPS202,2937,26.14749053,91.72799688,1098,bike,average,4,0,11-11-2016,15:34:00,2016-11-11 15:34:00,2,11.673850868232892
663,BHMBCCMKT01,577,26.14453614,91.73617216,142,car,low,2,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,10.546100519930677
1975,BHMBCCTHL01,387,26.14449459,91.73620513,314,cycle,average,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,2,11.611369509043927
16407,Others-CCCPS98,3103,26.14749998,91.72797778,814,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.062326780534965
5911,BHMNCPHST01,1200,26.14001386,91.73099967,633,car,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.327499999999999
15095,Others-CCCPS8,1322,26.14754886,91.72799519,677,bike,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.312102874432677
12471,Others-CCCPS135a,3883,26.14749943,91.72800489,2454,bike,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.431985578161218
4599,BHMMBMMBX01,687,20.0000347,78.00000286,365,bike,low,3,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,11.331295487627365
3287,BHMEURBRD01,470,26.14901995,91.7395035,343,bike,low,2,0,11-11-2016,15:34:00,2016-11-11 15:34:00,1,12.029787234042555
664,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,1,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.039168110918544
12472,Others-CCCPS135a,3883,26.14749943,91.72800489,2299,truck,average,3,0,11-11-2016,16:00:00,2016-11-11 16:00:00,2,11.392067988668554
13784,Others-CCCPS202,2937,26.14749053,91.72799688,1038,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.653421859039835
7224,BHMNCPNST01,485,26.14004753,91.73097233,273,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.862886597938143
1976,BHMBCCTHL01,387,26.14449459,91.73620513,302,car,average,3,0,11-11-2016,16:00:00,2016-11-11 16:00:00,2,11.580361757105944
3288,BHMEURBRD01,470,26.14901995,91.7395035,315,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.970212765957449
5912,BHMNCPHST01,1200,26.14001386,91.73099967,610,car,average,3,0,11-11-2016,16:00:00,2016-11-11 16:00:00,2,11.308333333333334
11160,Others-CCCPS119a,2803,26.14754061,91.72797041,460,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.464109882268996
4600,BHMMBMMBX01,687,20.0000347,78.00000286,341,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.796360989810772
8536,Broad Street,690,26.13795775,91.74099445,463,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,9.971014492753623
15096,Others-CCCPS8,1322,26.14754886,91.72799519,649,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.790922844175492
16408,Others-CCCPS98,3103,26.14749998,91.72797778,772,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.548791492104414
17720,Shopping,1920,26.15050395,91.73353109,1136,car,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,10.891666666666666
9848,Others-CCCPS105a,2009,26.14747299,91.72804914,990,cycle,low,2,0,11-11-2016,16:00:00,2016-11-11 16:00:00,1,11.792782478845197
17721,Shopping,1920,26.15050395,91.73353109,973,car,low,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.306770833333333
3289,BHMEURBRD01,470,26.14901995,91.7395035,296,car,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.929787234042553
11161,Others-CCCPS119a,2803,26.14754061,91.72797041,421,car,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.450196218337496
8537,Broad Street,690,26.13795775,91.74099445,430,bike,low,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.423188405797102
1977,BHMBCCTHL01,387,26.14449459,91.73620513,282,car,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.028682170542636
665,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,average,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,2,10.514904679376082
16409,Others-CCCPS98,3103,26.14749998,91.72797778,734,cycle,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.536545278762489
7225,BHMNCPNST01,485,26.14004753,91.73097233,264,car,low,1,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.344329896907215
12473,Others-CCCPS135a,3883,26.14749943,91.72800489,1996,truck,low,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.314035539531291
15097,Others-CCCPS8,1322,26.14754886,91.72799519,607,car,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.759152798789714
4601,BHMMBMMBX01,687,20.0000347,78.00000286,331,bike,average,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,2,11.281804949053857
5913,BHMNCPHST01,1200,26.14001386,91.73099967,538,car,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,10.748333333333333
13785,Others-CCCPS202,2937,26.14749053,91.72799688,976,bike,low,3,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.13231188287368
9849,Others-CCCPS105a,2009,26.14747299,91.72804914,938,bike,low,2,0,11-11-2016,16:34:00,2016-11-11 16:34:00,1,11.766898954703832
5914,BHMNCPHST01,1200,26.14001386,91.73099967,94,car,low,1,0,12-11-2016,07:47:00,2016-11-12 07:47:00,1,10.0
1978,BHMBCCTHL01,387,26.14449459,91.73620513,57,cycle,low,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.0
666,BHMBCCMKT01,577,26.14453614,91.73617216,33,car,average,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,2,10.0
16410,Others-CCCPS98,3103,26.14749998,91.72797778,540,car,low,3,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.97402513696423
3290,BHMEURBRD01,470,26.14901995,91.7395035,37,bike,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.378723404255318
11162,Others-CCCPS119a,2803,26.14754061,91.72797041,75,car,low,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.0
4602,BHMMBMMBX01,687,20.0000347,78.00000286,292,car,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.725036390101891
15098,Others-CCCPS8,1322,26.14754886,91.72799519,296,bike,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.523903177004538
7226,BHMNCPNST01,485,26.14004753,91.73097233,230,bike,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.774226804123712
8538,Broad Street,690,26.13795775,91.74099445,65,truck,low,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,11.0
9850,Others-CCCPS105a,2009,26.14747299,91.72804914,588,truck,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.59268292682927
13786,Others-CCCPS202,2937,26.14749053,91.72799688,352,car,low,1,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.0
12474,Others-CCCPS135a,3883,26.14749943,91.72800489,547,car,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,10.440870460983776
17722,Shopping,1920,26.15050395,91.73353109,296,cycle,low,2,0,12-11-2016,08:00:00,2016-11-12 08:00:00,1,9.454166666666666
5915,BHMNCPHST01,1200,26.14001386,91.73099967,113,car,low,1,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.0
8539,Broad Street,690,26.13795775,91.74099445,68,car,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.39855072463768
15099,Others-CCCPS8,1322,26.14754886,91.72799519,312,car,low,1,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.036006051437216
11163,Others-CCCPS119a,2803,26.14754061,91.72797041,87,truck,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.331038173385657
13787,Others-CCCPS202,2937,26.14749053,91.72799688,368,car,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.425297923050731
1979,BHMBCCTHL01,387,26.14449459,91.73620513,67,car,low,1,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.0
3291,BHMEURBRD01,470,26.14901995,91.7395035,39,truck,low,0,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.0
667,BHMBCCMKT01,577,26.14453614,91.73617216,37,cycle,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.364124783362218
9851,Others-CCCPS105a,2009,26.14747299,91.72804914,611,car,average,3,0,12-11-2016,08:27:00,2016-11-12 08:27:00,2,11.104131408661026
7227,BHMNCPNST01,485,26.14004753,91.73097233,233,bike,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.78041237113402
12475,Others-CCCPS135a,3883,26.14749943,91.72800489,579,car,low,3,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.949111511717744
4603,BHMMBMMBX01,687,20.0000347,78.00000286,299,bike,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.735225618631732
17723,Shopping,1920,26.15050395,91.73353109,317,car,low,1,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,10.0
16411,Others-CCCPS98,3103,26.14749998,91.72797778,552,car,low,2,0,12-11-2016,08:27:00,2016-11-12 08:27:00,1,9.477892362230099
1980,BHMBCCTHL01,387,26.14449459,91.73620513,92,truck,low,1,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.037726098191214
9852,Others-CCCPS105a,2009,26.14747299,91.72804914,650,bike,average,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,2,11.123544051767048
13788,Others-CCCPS202,2937,26.14749053,91.72799688,406,car,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.938236295539667
5916,BHMNCPHST01,1200,26.14001386,91.73099967,136,car,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.413333333333332
12476,Others-CCCPS135a,3883,26.14749943,91.72800489,674,car,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.973577131084213
668,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,low,1,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.0
17724,Shopping,1920,26.15050395,91.73353109,369,bike,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.4921875
8540,Broad Street,690,26.13795775,91.74099445,86,car,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.424637681159421
11164,Others-CCCPS119a,2803,26.14754061,91.72797041,115,bike,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.841027470567251
15100,Others-CCCPS8,1322,26.14754886,91.72799519,341,truck,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,11.057942511346447
4604,BHMMBMMBX01,687,20.0000347,78.00000286,309,car,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.749781659388645
7228,BHMNCPNST01,485,26.14004753,91.73097233,229,car,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.772164948453609
3292,BHMEURBRD01,470,26.14901995,91.7395035,52,car,low,2,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,10.41063829787234
16412,Others-CCCPS98,3103,26.14749998,91.72797778,561,car,low,3,0,12-11-2016,09:00:00,2016-11-12 09:00:00,1,9.980792781179503
11165,Others-CCCPS119a,2803,26.14754061,91.72797041,154,truck,average,3,0,12-11-2016,09:27:00,2016-11-12 09:27:00,2,10.854941134498752
4605,BHMMBMMBX01,687,20.0000347,78.00000286,329,bike,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.778893740902475
17725,Shopping,1920,26.15050395,91.73353109,433,car,low,3,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,11.025520833333333
1981,BHMBCCTHL01,387,26.14449459,91.73620513,124,car,average,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,2,10.620413436692505
13789,Others-CCCPS202,2937,26.14749053,91.72799688,442,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.4504937010555
3293,BHMEURBRD01,470,26.14901995,91.7395035,57,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.421276595744683
12477,Others-CCCPS135a,3883,26.14749943,91.72800489,769,car,low,3,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.998042750450683
5917,BHMNCPHST01,1200,26.14001386,91.73099967,172,truck,low,1,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.0
9853,Others-CCCPS105a,2009,26.14747299,91.72804914,716,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.656396217023394
16413,Others-CCCPS98,3103,26.14749998,91.72797778,586,cycle,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.488849500483404
7229,BHMNCPNST01,485,26.14004753,91.73097233,227,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.768041237113401
669,BHMBCCMKT01,577,26.14453614,91.73617216,73,truck,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,10.426516464471405
15101,Others-CCCPS8,1322,26.14754886,91.72799519,387,car,low,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,1,11.592738275340395
8541,Broad Street,690,26.13795775,91.74099445,91,car,average,2,0,12-11-2016,09:27:00,2016-11-12 09:27:00,2,11.431884057971015
4606,BHMMBMMBX01,687,20.0000347,78.00000286,343,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.299272197962154
8542,Broad Street,690,26.13795775,91.74099445,101,car,average,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,2,10.946376811594202
13790,Others-CCCPS202,2937,26.14749053,91.72799688,494,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.968198842356145
16414,Others-CCCPS98,3103,26.14749998,91.72797778,618,car,low,4,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.499162101192395
11166,Others-CCCPS119a,2803,26.14754061,91.72797041,211,car,low,2,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.375276489475562
3294,BHMEURBRD01,470,26.14901995,91.7395035,68,car,low,2,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.44468085106383
15102,Others-CCCPS8,1322,26.14754886,91.72799519,442,car,low,4,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.634341906202723
5918,BHMNCPHST01,1200,26.14001386,91.73099967,234,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.995
12478,Others-CCCPS135a,3883,26.14749943,91.72800489,931,truck,low,4,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.539763069791398
17726,Shopping,1920,26.15050395,91.73353109,544,car,low,4,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.583333333333332
1982,BHMBCCTHL01,387,26.14449459,91.73620513,164,truck,low,2,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.723772609819122
9854,Others-CCCPS105a,2009,26.14747299,91.72804914,785,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.190741662518667
670,BHMBCCMKT01,577,26.14453614,91.73617216,124,cycle,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,11.014904679376084
7230,BHMNCPNST01,485,26.14004753,91.73097233,228,car,low,3,0,12-11-2016,10:00:00,2016-11-12 10:00:00,1,10.270103092783506
11167,Others-CCCPS119a,2803,26.14754061,91.72797041,268,bike,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.895611844452374
1983,BHMBCCTHL01,387,26.14449459,91.73620513,189,cycle,average,4,0,12-11-2016,10:27:00,2016-11-12 10:27:00,2,11.788372093023256
16415,Others-CCCPS98,3103,26.14749998,91.72797778,652,cycle,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.010119239445697
3295,BHMEURBRD01,470,26.14901995,91.7395035,76,bike,low,2,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.461702127659574
5919,BHMNCPHST01,1200,26.14001386,91.73099967,268,cycle,average,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,2,11.023333333333333
8543,Broad Street,690,26.13795775,91.74099445,113,car,low,2,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.46376811594203
671,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,low,2,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.575563258232235
4607,BHMMBMMBX01,687,20.0000347,78.00000286,341,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.296360989810772
9855,Others-CCCPS105a,2009,26.14747299,91.72804914,829,cycle,low,4,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.712643106022897
12479,Others-CCCPS135a,3883,26.14749943,91.72800489,1033,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.066031419005924
17727,Shopping,1920,26.15050395,91.73353109,609,bike,low,4,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.6171875
7231,BHMNCPNST01,485,26.14004753,91.73097233,232,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,11.278350515463917
13791,Others-CCCPS202,2937,26.14749053,91.72799688,534,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.98181818181818
15103,Others-CCCPS8,1322,26.14754886,91.72799519,488,car,low,3,0,12-11-2016,10:27:00,2016-11-12 10:27:00,1,10.169137670196672
17728,Shopping,1920,26.15050395,91.73353109,686,car,high,8,0,12-11-2016,11:00:00,2016-11-12 11:00:00,3,13.657291666666666
7232,BHMNCPNST01,485,26.14004753,91.73097233,240,car,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.294845360824741
4608,BHMMBMMBX01,687,20.0000347,78.00000286,366,bike,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.332751091703056
3296,BHMEURBRD01,470,26.14901995,91.7395035,99,car,average,4,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,11.51063829787234
1984,BHMBCCTHL01,387,26.14449459,91.73620513,229,car,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.39173126614987
11168,Others-CCCPS119a,2803,26.14754061,91.72797041,340,bike,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,11.921298608633606
15104,Others-CCCPS8,1322,26.14754886,91.72799519,550,bike,average,6,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.716036308623298
8544,Broad Street,690,26.13795775,91.74099445,136,car,average,4,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,11.497101449275362
5920,BHMNCPHST01,1200,26.14001386,91.73099967,325,bike,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.070833333333333
12480,Others-CCCPS135a,3883,26.14749943,91.72800489,1146,car,high,8,0,12-11-2016,11:00:00,2016-11-12 11:00:00,3,13.59513262941025
672,BHMBCCMKT01,577,26.14453614,91.73617216,212,car,average,4,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,11.667417677642982
13792,Others-CCCPS202,2937,26.14749053,91.72799688,604,car,average,6,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.505652025876746
16416,Others-CCCPS98,3103,26.14749998,91.72797778,717,cycle,average,5,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,12.031066709635835
9856,Others-CCCPS105a,2009,26.14747299,91.72804914,916,truck,average,6,0,12-11-2016,11:00:00,2016-11-12 11:00:00,2,11.755948232951717
16417,Others-CCCPS98,3103,26.14749998,91.72797778,749,bike,average,6,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.541379310344826
8545,Broad Street,690,26.13795775,91.74099445,148,cycle,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.01449275362319
4609,BHMMBMMBX01,687,20.0000347,78.00000286,378,car,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.350218340611354
5921,BHMNCPHST01,1200,26.14001386,91.73099967,362,bike,high,7,0,12-11-2016,11:34:00,2016-11-12 11:34:00,3,13.101666666666667
3297,BHMEURBRD01,470,26.14901995,91.7395035,108,truck,high,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,3,12.029787234042553
673,BHMBCCMKT01,577,26.14453614,91.73617216,251,cycle,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.235008665511264
7233,BHMNCPNST01,485,26.14004753,91.73097233,244,car,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.303092783505154
1985,BHMBCCTHL01,387,26.14449459,91.73620513,260,bike,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.471834625322998
12481,Others-CCCPS135a,3883,26.14749943,91.72800489,1254,car,average,6,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.622946175637395
13793,Others-CCCPS202,2937,26.14749053,91.72799688,652,bike,average,6,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.52199523323119
11169,Others-CCCPS119a,2803,26.14754061,91.72797041,387,car,average,5,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,11.938066357474135
17729,Shopping,1920,26.15050395,91.73353109,752,cycle,average,6,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,12.691666666666666
9857,Others-CCCPS105a,2009,26.14747299,91.72804914,994,bike,high,8,0,12-11-2016,11:34:00,2016-11-12 11:34:00,3,13.794773519163764
15105,Others-CCCPS8,1322,26.14754886,91.72799519,616,truck,average,6,0,12-11-2016,11:34:00,2016-11-12 11:34:00,2,11.765960665658094
3298,BHMEURBRD01,470,26.14901995,91.7395035,118,car,high,6,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,12.551063829787235
11170,Others-CCCPS119a,2803,26.14754061,91.72797041,425,car,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.451623260792008
15106,Others-CCCPS8,1322,26.14754886,91.72799519,646,car,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.788653555219366
5922,BHMNCPHST01,1200,26.14001386,91.73099967,408,car,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.639999999999999
9858,Others-CCCPS105a,2009,26.14747299,91.72804914,1033,car,high,9,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,14.314186162269786
8546,Broad Street,690,26.13795775,91.74099445,157,bike,high,7,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.027536231884058
1986,BHMBCCTHL01,387,26.14449459,91.73620513,276,truck,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,14.013178294573642
13794,Others-CCCPS202,2937,26.14749053,91.72799688,676,car,average,6,0,12-11-2016,12:00:00,2016-11-12 12:00:00,2,12.53016683690841
7234,BHMNCPNST01,485,26.14004753,91.73097233,243,cycle,high,7,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.30103092783505
12482,Others-CCCPS135a,3883,26.14749943,91.72800489,1364,truck,high,9,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,14.15127478753541
17730,Shopping,1920,26.15050395,91.73353109,816,car,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.725000000000001
16418,Others-CCCPS98,3103,26.14749998,91.72797778,779,bike,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.551047373509506
4610,BHMMBMMBX01,687,20.0000347,78.00000286,387,car,high,8,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,13.863318777292577
674,BHMBCCMKT01,577,26.14453614,91.73617216,291,car,high,7,0,12-11-2016,12:00:00,2016-11-12 12:00:00,3,14.304332755632583
